Date,Adj Close,Close,High,Low,Open,Volume
2019-11-01,0.6994180083274841,0.7699999809265137,0.7699999809265137,0.7699999809265137,0.7699999809265137,3212073
2019-11-04,0.6812512874603271,0.75,0.7799999713897705,0.7450000047683716,0.7649999856948853,83326
2019-11-05,0.6903346180915833,0.7599999904632568,0.7599999904632568,0.75,0.75,1009437
2019-11-06,0.7766265869140625,0.8550000190734863,0.8650000095367432,0.7950000166893005,0.7950000166893005,97362
2019-11-07,0.7630015015602112,0.8399999737739563,0.8500000238418579,0.8299999833106995,0.8299999833106995,35817
2019-11-08,0.7720848917961121,0.8500000238418579,0.8550000190734863,0.8500000238418579,0.8500000238418579,25767
2019-11-11,0.7675431966781616,0.8450000286102295,0.8500000238418579,0.8349999785423279,0.8500000238418579,42510
2019-11-12,0.7448347210884094,0.8199999928474426,0.8199999928474426,0.8100000023841858,0.8199999928474426,3000
2019-11-13,0.7448347210884094,0.8199999928474426,0.8299999833106995,0.8199999928474426,0.824999988079071,22725
2019-11-14,0.7448347210884094,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,1018
2019-11-15,0.7493764162063599,0.824999988079071,0.824999988079071,0.8199999928474426,0.8199999928474426,7900
2019-11-18,0.7448347210884094,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,590
2019-11-19,0.7584598064422607,0.8349999785423279,0.8349999785423279,0.8199999928474426,0.8349999785423279,22002
2019-11-20,0.7584598064422607,0.8349999785423279,0.8349999785423279,0.8349999785423279,0.8349999785423279,0
2019-11-21,0.7448347210884094,0.8199999928474426,0.8199999928474426,0.8199999928474426,0.8199999928474426,4200
2019-11-22,0.7675431966781616,0.8450000286102295,0.8450000286102295,0.8299999833106995,0.8299999833106995,12000
2019-11-25,0.7720848917961121,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,11000
2019-11-26,0.7720848917961121,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0
2019-11-27,0.7539181113243103,0.8299999833106995,0.8399999737739563,0.8299999833106995,0.8399999737739563,14253
2019-11-28,0.7266680598258972,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,28631
2019-11-29,0.7175847887992859,0.7900000214576721,0.800000011920929,0.7900000214576721,0.800000011920929,27780
2019-12-02,0.7175847887992859,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,10949
2019-12-03,0.7175847887992859,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,16370
2019-12-04,0.7130430936813354,0.7850000262260437,0.7900000214576721,0.7850000262260437,0.7900000214576721,15604
2019-12-05,0.7630015015602112,0.8399999737739563,0.8399999737739563,0.7900000214576721,0.7900000214576721,41788
2019-12-06,0.7539181113243103,0.8299999833106995,0.8299999833106995,0.8299999833106995,0.8299999833106995,742
2019-12-09,0.7493764162063599,0.824999988079071,0.824999988079071,0.8199999928474426,0.8199999928474426,2949
2019-12-10,0.7266680598258972,0.800000011920929,0.8199999928474426,0.800000011920929,0.8199999928474426,10400
2019-12-11,0.7448347210884094,0.8199999928474426,0.824999988079071,0.8199999928474426,0.8199999928474426,6672
2019-12-12,0.7448347210884094,0.8199999928474426,0.824999988079071,0.8199999928474426,0.8199999928474426,16311
2019-12-13,0.7266680598258972,0.800000011920929,0.8199999928474426,0.800000011920929,0.8199999928474426,9549
2019-12-16,0.7312097549438477,0.8050000071525574,0.8050000071525574,0.800000011920929,0.800000011920929,19220
2019-12-17,0.7312097549438477,0.8050000071525574,0.8050000071525574,0.8050000071525574,0.8050000071525574,0
2019-12-18,0.7266680598258972,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,5000
2019-12-19,0.7266680598258972,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0
2019-12-20,0.708501398563385,0.7799999713897705,0.800000011920929,0.7799999713897705,0.800000011920929,7650
2019-12-23,0.708501398563385,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0
2019-12-24,0.708501398563385,0.7799999713897705,0.7900000214576721,0.7799999713897705,0.7900000214576721,4225
2019-12-27,0.708501398563385,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0
2019-12-30,0.708501398563385,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0
2019-12-31,0.7266680598258972,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,3000
2020-01-02,0.7175847887992859,0.7900000214576721,0.800000011920929,0.7900000214576721,0.800000011920929,9800
2020-01-03,0.7175847887992859,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,0
2020-01-06,0.7175847887992859,0.7900000214576721,0.7900000214576721,0.7900000214576721,0.7900000214576721,0
