Date,Adj Close,Close,High,Low,Open,Volume
2019-11-08,2.5476458072662354,2.7300000190734863,2.7799999713897705,2.7200000286102295,2.7799999713897705,686771
2019-11-11,2.5569777488708496,2.740000009536743,2.7699999809265137,2.640000104904175,2.75,269425
2019-11-12,2.444993257522583,2.619999885559082,2.7200000286102295,2.5799999237060547,2.7200000286102295,149922
2019-11-13,2.3330090045928955,2.5,2.640000104904175,2.450000047683716,2.640000104904175,565577
2019-11-14,2.4076650142669678,2.5799999237060547,2.5999999046325684,2.4700000286102295,2.5,988499
2019-11-15,2.379668951034546,2.549999952316284,2.5799999237060547,2.4600000381469727,2.5799999237060547,364889
2019-11-18,2.3610050678253174,2.5299999713897705,2.5899999141693115,2.490000009536743,2.559999942779541,127398
2019-11-19,2.379668951034546,2.549999952316284,2.5799999237060547,2.4800000190734863,2.549999952316284,176507
2019-11-20,2.3983333110809326,2.569999933242798,2.630000114440918,2.5350000858306885,2.5399999618530273,356327
2019-11-21,2.444993257522583,2.619999885559082,2.630000114440918,2.509999990463257,2.549999952316284,669600
2019-11-22,2.416997194290161,2.5899999141693115,2.6700000762939453,2.549999952316284,2.549999952316284,175201
2019-11-25,2.38900089263916,2.559999942779541,2.619999885559082,2.5199999809265137,2.5999999046325684,11488869
2019-11-26,2.3330090045928955,2.5,2.625,2.490000009536743,2.5899999141693115,129484
2019-11-27,2.286348581314087,2.450000047683716,2.5299999713897705,2.369999885559082,2.490000009536743,461065
2019-11-28,2.3610050678253174,2.5299999713897705,2.5799999237060547,2.450000047683716,2.4600000381469727,428915
2019-11-29,2.323676824569702,2.490000009536743,2.5799999237060547,2.490000009536743,2.559999942779541,61474
2019-12-02,2.3610050678253174,2.5299999713897705,2.569999933242798,2.490000009536743,2.490000009536743,197807
2019-12-03,2.4076650142669678,2.5799999237060547,2.5799999237060547,2.5,2.5299999713897705,128605
2019-12-04,2.3330090045928955,2.5,2.569999933242798,2.5,2.569999933242798,1397799
2019-12-05,2.3330090045928955,2.5,2.559999942779541,2.5,2.5199999809265137,721160
2019-12-06,2.230356454849243,2.390000104904175,2.509999990463257,2.369999885559082,2.509999990463257,165150
2019-12-09,2.258352756500244,2.4200000762939453,2.440000057220459,2.3499999046325684,2.359999895095825,527755
2019-12-10,2.3050127029418945,2.4700000286102295,2.5250000953674316,2.4200000762939453,2.4200000762939453,787478
2019-12-11,2.3050127029418945,2.4700000286102295,2.5199999809265137,2.440000057220459,2.5,102174
2019-12-12,2.4076650142669678,2.5799999237060547,2.6500000953674316,2.490000009536743,2.5199999809265137,191875
2019-12-13,2.38900089263916,2.559999942779541,2.619999885559082,2.559999942779541,2.5899999141693115,104659
2019-12-16,2.4636576175689697,2.640000104904175,2.6500000953674316,2.509999990463257,2.569999933242798,131371
2019-12-17,2.4543254375457764,2.630000114440918,2.6500000953674316,2.5999999046325684,2.619999885559082,228356
2019-12-18,2.51031756401062,2.690000057220459,2.7200000286102295,2.5899999141693115,2.5899999141693115,171946
2019-12-19,2.5196497440338135,2.700000047683716,2.740000009536743,2.6600000858306885,2.7200000286102295,161043
2019-12-20,2.5196497440338135,2.700000047683716,2.7200000286102295,2.6700000762939453,2.700000047683716,587624
