Date,Adj Close,Close,High,Low,Open,Volume
2020-01-17,4.932888507843018,5.130000114440918,5.130000114440918,5.059999942779541,5.070000171661377,52728
2020-01-20,4.8078837394714355,5.0,5.070000171661377,4.980000019073486,5.070000171661377,32286
2020-01-21,4.980967044830322,5.179999828338623,5.179999828338623,5.070000171661377,5.070000171661377,58221
2020-01-22,4.904041290283203,5.099999904632568,5.179999828338623,5.099999904632568,5.179999828338623,20392
2020-01-23,4.855962753295898,5.050000190734863,5.099999904632568,5.050000190734863,5.099999904632568,14617
2020-01-24,4.8655781745910645,5.059999942779541,5.119999885559082,4.96999979019165,5.099999904632568,38667
2020-01-28,4.952120304107666,5.150000095367432,5.150000095367432,5.070000171661377,5.090000152587891,32040
2020-01-29,4.740572929382324,4.929999828338623,5.150000095367432,4.929999828338623,5.150000095367432,60715
2020-01-30,4.9136576652526855,5.110000133514404,5.130000114440918,5.070000171661377,5.099999904632568,20279
2020-01-31,4.932888507843018,5.130000114440918,5.130000114440918,5.050000190734863,5.070000171661377,58718
2020-02-03,4.8655781745910645,5.059999942779541,5.139999866485596,5.039999961853027,5.099999904632568,28349
2020-02-04,4.827115058898926,5.019999980926514,5.090000152587891,4.929999828338623,5.070000171661377,27180
2020-02-05,4.904041290283203,5.099999904632568,5.139999866485596,5.03000020980835,5.059999942779541,27462
2020-02-06,4.923272609710693,5.119999885559082,5.119999885559082,5.010000228881836,5.010000228881836,8794
2020-02-07,5.0963568687438965,5.300000190734863,5.300000190734863,5.159999847412109,5.159999847412109,34535
2020-02-10,5.009814739227295,5.210000038146973,5.21999979019165,5.179999828338623,5.210000038146973,7952
2020-02-11,4.961735248565674,5.159999847412109,5.340000152587891,5.119999885559082,5.210000038146973,18660
2020-02-12,5.317519664764404,5.53000020980835,5.550000190734863,5.260000228881836,5.260000228881836,43912
2020-02-13,5.048277854919434,5.25,5.46999979019165,5.25,5.449999809265137,16971
2020-02-14,5.077125549316406,5.28000020980835,5.429999828338623,5.28000020980835,5.380000114440918,7689
2020-02-17,5.057893753051758,5.260000228881836,5.349999904632568,5.25,5.329999923706055,8688
2020-02-18,5.173283100128174,5.380000114440918,5.5,5.300000190734863,5.320000171661377,11448
2020-02-19,5.211745738983154,5.420000076293945,5.429999828338623,5.349999904632568,5.380000114440918,14066
2020-02-20,5.279056072235107,5.489999771118164,5.489999771118164,5.349999904632568,5.389999866485596,7880
2020-02-21,5.086740970611572,5.289999961853027,5.340000152587891,5.260000228881836,5.329999923706055,15681
2020-02-24,4.904041290283203,5.099999904632568,5.300000190734863,5.070000171661377,5.289999961853027,42362
2020-02-25,5.048277854919434,5.25,5.25,4.949999809265137,4.960000038146973,37790
2020-02-26,4.519410133361816,4.699999809265137,5.139999866485596,4.599999904632568,5.039999961853027,126431
2020-02-27,4.519410133361816,4.699999809265137,4.800000190734863,4.5,4.800000190734863,82396
2020-02-28,4.259784698486328,4.429999828338623,4.539999961853027,4.400000095367432,4.46999979019165,41846
2020-03-02,4.250168800354004,4.420000076293945,4.420000076293945,4.25,4.349999904632568,21451
2020-03-03,4.442484378814697,4.619999885559082,4.690000057220459,4.510000228881836,4.659999847412109,43663
2020-03-04,4.404021263122559,4.579999923706055,4.579999923706055,4.510000228881836,4.570000171661377,7481
2020-03-05,4.47133207321167,4.650000095367432,4.730000019073486,4.650000095367432,4.710000038146973,27792
2020-03-06,4.384789943695068,4.559999942779541,4.730000019073486,4.449999809265137,4.539999961853027,25133
2020-03-09,3.9424641132354736,4.099999904632568,4.340000152587891,4.099999904632568,4.340000152587891,83988
2020-03-10,4.00015926361084,4.159999847412109,4.199999809265137,4.019999980926514,4.019999980926514,57655
2020-03-11,4.10593318939209,4.269999980926514,4.389999866485596,4.25,4.349999904632568,21433
2020-03-12,4.067469120025635,4.230000019073486,4.289999961853027,4.210000038146973,4.239999771118164,19067
2020-03-13,4.154011249542236,4.320000171661377,4.320000171661377,4.019999980926514,4.050000190734863,45882
2020-03-16,3.9136173725128174,4.070000171661377,4.170000076293945,4.050000190734863,4.050000190734863,30537
2020-03-17,3.9136173725128174,4.070000171661377,4.070000171661377,3.7899999618530273,3.8299999237060547,16859
2020-03-18,3.9424641132354736,4.099999904632568,4.289999961853027,4.0,4.260000228881836,32641
2020-03-19,3.9328489303588867,4.090000152587891,4.110000133514404,3.990000009536743,4.099999904632568,36350
2020-03-20,3.8463070392608643,4.0,4.099999904632568,3.9800000190734863,4.079999923706055,5498
2020-03-23,3.711686134338379,3.859999895095825,3.9000000953674316,3.5199999809265137,3.9000000953674316,84118
2020-03-24,3.7982280254364014,3.950000047683716,4.230000019073486,3.7699999809265137,3.799999952316284,28815
2020-03-25,4.134779930114746,4.300000190734863,4.300000190734863,3.8499999046325684,3.9600000381469727,60827
2020-03-26,4.0482378005981445,4.210000038146973,4.300000190734863,4.139999866485596,4.25,69744
2020-03-27,3.711686134338379,3.859999895095825,4.340000152587891,3.859999895095825,4.300000190734863,150289
2020-03-30,3.7152464389801025,3.8399999141693115,3.950000047683716,3.7300000190734863,3.7300000190734863,7749
2020-03-31,3.8893988132476807,4.019999980926514,4.239999771118164,4.0,4.21999979019165,66215
2020-04-01,3.966799259185791,4.099999904632568,4.099999904632568,3.9000000953674316,4.079999923706055,27980
2020-04-02,4.0829010009765625,4.21999979019165,4.21999979019165,3.950000047683716,4.03000020980835,21601
2020-04-03,4.276403427124023,4.420000076293945,4.420000076293945,4.199999809265137,4.260000228881836,23339
2020-04-06,4.0635504722595215,4.199999809265137,4.239999771118164,4.039999961853027,4.119999885559082,60977
2020-04-07,4.0345258712768555,4.170000076293945,4.429999828338623,4.170000076293945,4.429999828338623,45024
2020-04-08,4.286078453063965,4.429999828338623,4.449999809265137,4.269999980926514,4.28000020980835,32689
2020-04-09,4.092576026916504,4.230000019073486,4.420000076293945,4.199999809265137,4.400000095367432,31085
2020-04-14,4.0345258712768555,4.170000076293945,4.230000019073486,4.119999885559082,4.199999809265137,49263
2020-04-15,4.0151753425598145,4.150000095367432,4.28000020980835,4.119999885559082,4.199999809265137,28925
2020-04-16,3.966799259185791,4.099999904632568,4.28000020980835,4.099999904632568,4.28000020980835,26741
2020-04-17,4.044200420379639,4.179999828338623,4.289999961853027,4.110000133514404,4.260000228881836,25021
2020-04-20,4.111926555633545,4.25,4.289999961853027,4.179999828338623,4.199999809265137,12950
2020-04-21,4.0635504722595215,4.199999809265137,4.329999923706055,4.199999809265137,4.269999980926514,20594
2020-04-22,4.189327239990234,4.329999923706055,4.329999923706055,4.139999866485596,4.150000095367432,19295
2020-04-23,4.140952110290527,4.28000020980835,4.329999923706055,4.090000152587891,4.150000095367432,12678
2020-04-24,4.1506266593933105,4.289999961853027,4.320000171661377,4.110000133514404,4.159999847412109,17169
2020-04-27,4.179652214050293,4.320000171661377,4.320000171661377,4.110000133514404,4.28000020980835,15634
2020-04-28,4.179652214050293,4.320000171661377,4.46999979019165,4.320000171661377,4.400000095367432,26721
2020-04-29,4.4021806716918945,4.550000190734863,4.550000190734863,4.440000057220459,4.5,12311
2020-04-30,4.199002742767334,4.340000152587891,4.559999942779541,4.300000190734863,4.5,75372
2020-05-01,4.0635504722595215,4.199999809265137,4.309999942779541,4.099999904632568,4.309999942779541,44903
2020-05-04,3.957124710083008,4.090000152587891,4.130000114440918,4.019999980926514,4.059999942779541,57720
2020-05-05,4.0829010009765625,4.21999979019165,4.289999961853027,4.190000057220459,4.199999809265137,33632
2020-05-06,4.1506266593933105,4.289999961853027,4.289999961853027,4.179999828338623,4.239999771118164,22505
2020-05-07,4.111926555633545,4.25,4.300000190734863,4.199999809265137,4.300000190734863,28489
2020-05-08,4.257053375244141,4.400000095367432,4.449999809265137,4.320000171661377,4.320000171661377,17253
2020-05-11,4.353804588317871,4.5,4.519999980926514,4.400000095367432,4.5,28466
2020-05-12,4.51828145980835,4.670000076293945,4.670000076293945,4.440000057220459,4.46999979019165,28598
2020-05-13,4.50860595703125,4.659999847412109,4.659999847412109,4.480000019073486,4.639999866485596,15452
2020-05-14,4.218353271484375,4.360000133514404,4.489999771118164,4.360000133514404,4.429999828338623,47911
2020-05-15,4.199002742767334,4.340000152587891,4.380000114440918,4.210000038146973,4.380000114440918,28865
2020-05-18,4.305428981781006,4.449999809265137,4.539999961853027,4.289999961853027,4.320000171661377,12835
2020-05-19,4.315104007720947,4.460000038146973,4.539999961853027,4.400000095367432,4.420000076293945,23211
2020-05-20,4.3828301429748535,4.53000020980835,4.550000190734863,4.440000057220459,4.480000019073486,12768
2020-05-21,4.3441290855407715,4.489999771118164,4.53000020980835,4.489999771118164,4.5,20570
2020-05-22,4.3828301429748535,4.53000020980835,4.53000020980835,4.389999866485596,4.519999980926514,12153
2020-05-25,4.51828145980835,4.670000076293945,4.670000076293945,4.449999809265137,4.5,18389
2020-05-26,4.324779033660889,4.46999979019165,4.519999980926514,4.420000076293945,4.449999809265137,32073
